{'idx': 150, 'pred_ans': '35', 'GT': '4'}
{'idx': 891, 'pred_ans': '0', 'GT': '55'}
{'idx': 261, 'pred_ans': '6200', 'GT': '62'}
{'idx': 942, 'pred_ans': '4', 'GT': '205'}
{'idx': 536, 'pred_ans': '4', 'GT': '8'}
{'idx': 41, 'pred_ans': '400', 'GT': '200'}
{'idx': 922, 'pred_ans': '180', 'GT': '60'}
{'idx': 168, 'pred_ans': '5', 'GT': '18'}
{'idx': 527, 'pred_ans': '50', 'GT': '48'}
{'idx': 393, 'pred_ans': '8', 'GT': '20'}
{'idx': 652, 'pred_ans': '45', 'GT': '75'}
{'idx': 734, 'pred_ans': '15', 'GT': '17'}
{'idx': 403, 'pred_ans': '5', 'GT': '81'}
{'idx': 1013, 'pred_ans': '2000', 'GT': '2'}
{'idx': 788, 'pred_ans': '250', 'GT': '100'}
{'idx': 736, 'pred_ans': '67', 'GT': '3'}
{'idx': 583, 'pred_ans': '76', 'GT': '120'}
{'idx': 1065, 'pred_ans': '45', 'GT': '95'}
{'idx': 836, 'pred_ans': '80', 'GT': '140'}
{'idx': 1124, 'pred_ans': '17', 'GT': '64'}
{'idx': 620, 'pred_ans': '491', 'GT': '1509'}
{'idx': 87, 'pred_ans': '800', 'GT': '9360'}
{'idx': 608, 'pred_ans': '28', 'GT': '8'}
{'idx': 754, 'pred_ans': '61', 'GT': '89'}
{'idx': 1271, 'pred_ans': '97', 'GT': '43'}
{'idx': 772, 'pred_ans': '51', 'GT': '50'}
{'idx': 163, 'pred_ans': '70', 'GT': '50'}
{'idx': 377, 'pred_ans': '88', 'GT': '50'}
{'idx': 660, 'pred_ans': '20', 'GT': '15'}
{'idx': 523, 'pred_ans': '68', 'GT': '74'}
{'idx': 73, 'pred_ans': '2285', 'GT': '255'}
{'idx': 859, 'pred_ans': '36', 'GT': '1520'}
{'idx': 281, 'pred_ans': '60', 'GT': '2450'}
{'idx': 669, 'pred_ans': '133', 'GT': '132'}
{'idx': 745, 'pred_ans': '70', 'GT': '1100'}
{'idx': 422, 'pred_ans': '61', 'GT': '284'}
{'idx': 729, 'pred_ans': '0', 'GT': '1000'}
{'idx': 230, 'pred_ans': '61', 'GT': '276000'}
{'idx': 506, 'pred_ans': '288', 'GT': '144'}
{'idx': 977, 'pred_ans': '32', 'GT': '4'}
{'idx': 244, 'pred_ans': '4', 'GT': '20'}
{'idx': 654, 'pred_ans': '3', 'GT': '2'}
{'idx': 702, 'pred_ans': '1800', 'GT': '2800'}
{'idx': 1278, 'pred_ans': '631', 'GT': '665'}
{'idx': 664, 'pred_ans': '9', 'GT': '32'}
{'idx': 512, 'pred_ans': '480', 'GT': '120'}
{'idx': 1000, 'pred_ans': '12', 'GT': '1'}
{'idx': 541, 'pred_ans': '375', 'GT': '50'}
{'idx': 181, 'pred_ans': '200', 'GT': '160'}
{'idx': 7, 'pred_ans': '21', 'GT': '160'}
{'idx': 919, 'pred_ans': '0', 'GT': '90'}
{'idx': 239, 'pred_ans': '84', 'GT': '280'}
{'idx': 945, 'pred_ans': '3', 'GT': '17'}
{'idx': 176, 'pred_ans': '80', 'GT': '100'}
{'idx': 1101, 'pred_ans': '36', 'GT': '16'}
{'idx': 577, 'pred_ans': '60', 'GT': '40'}
{'idx': 407, 'pred_ans': '-2000', 'GT': '2000'}
{'idx': 283, 'pred_ans': '1168', 'GT': '68'}
{'idx': 956, 'pred_ans': '3', 'GT': '1'}
{'idx': 815, 'pred_ans': '10', 'GT': '4'}
{'idx': 128, 'pred_ans': '-9', 'GT': '880'}
{'idx': 141, 'pred_ans': '70', 'GT': '400'}
{'idx': 363, 'pred_ans': '240', 'GT': '6'}
{'idx': 1195, 'pred_ans': '310', 'GT': '320'}
{'idx': 63, 'pred_ans': '9', 'GT': '1596'}
{'idx': 19, 'pred_ans': '4', 'GT': '6'}
{'idx': 584, 'pred_ans': '360', 'GT': '2'}
{'idx': 426, 'pred_ans': '70', 'GT': '11'}
{'idx': 812, 'pred_ans': '101', 'GT': '79'}
{'idx': 24, 'pred_ans': '78', 'GT': '26'}
{'idx': 175, 'pred_ans': '10', 'GT': '15'}
{'idx': 346, 'pred_ans': '70', 'GT': '9'}
{'idx': 405, 'pred_ans': '200', 'GT': '50'}
{'idx': 1228, 'pred_ans': '7', 'GT': '31'}
{'idx': 954, 'pred_ans': '2', 'GT': '34'}
{'idx': 968, 'pred_ans': '60', 'GT': '227'}
{'idx': 1129, 'pred_ans': '0', 'GT': '8'}
{'idx': 1146, 'pred_ans': '128', 'GT': '16'}
{'idx': 889, 'pred_ans': '5', 'GT': '15'}
{'idx': 683, 'pred_ans': '40', 'GT': '50'}
{'idx': 731, 'pred_ans': '70', 'GT': '1'}
{'idx': 161, 'pred_ans': '13', 'GT': '32'}
{'idx': 1173, 'pred_ans': '1', 'GT': '10'}
{'idx': 182, 'pred_ans': '9', 'GT': '23'}
{'idx': 210, 'pred_ans': '1', 'GT': '10'}
{'idx': 706, 'pred_ans': '3', 'GT': '9'}
{'idx': 566, 'pred_ans': '146', 'GT': '10'}
{'idx': 688, 'pred_ans': '240', 'GT': '100'}
{'idx': 840, 'pred_ans': '6', 'GT': '16'}
{'idx': 323, 'pred_ans': '5400', 'GT': '75'}
{'idx': 32, 'pred_ans': '1820', 'GT': '35'}
{'idx': 145, 'pred_ans': '1000', 'GT': '4000'}
{'idx': 211, 'pred_ans': '10', 'GT': '4'}
{'idx': 616, 'pred_ans': '3', 'GT': '10'}
{'idx': 854, 'pred_ans': '120', 'GT': '144'}
{'idx': 526, 'pred_ans': '820', 'GT': '21'}
{'idx': 109, 'pred_ans': '33', 'GT': '28'}
{'idx': 980, 'pred_ans': '61', 'GT': '90'}
{'idx': 841, 'pred_ans': '6000', 'GT': '5600'}
{'idx': 1117, 'pred_ans': '459', 'GT': '9'}
{'idx': 153, 'pred_ans': '9', 'GT': '48'}
{'idx': 183, 'pred_ans': '15', 'GT': '2'}
{'idx': 1247, 'pred_ans': '4', 'GT': '7'}
{'idx': 521, 'pred_ans': '61', 'GT': '39'}
{'idx': 78, 'pred_ans': '2', 'GT': '6'}
{'idx': 933, 'pred_ans': '40', 'GT': '15'}
{'idx': 814, 'pred_ans': '0', 'GT': '11'}
{'idx': 964, 'pred_ans': '400', 'GT': '200'}
{'idx': 1130, 'pred_ans': '12', 'GT': '25'}
{'idx': 157, 'pred_ans': '1900', 'GT': '80'}
{'idx': 1079, 'pred_ans': '15', 'GT': '10'}
{'idx': 883, 'pred_ans': '40', 'GT': '25'}
{'idx': 959, 'pred_ans': '28', 'GT': '7'}
{'idx': 505, 'pred_ans': '8', 'GT': '1600'}
{'idx': 367, 'pred_ans': '7', 'GT': '19'}
{'idx': 768, 'pred_ans': '1800', 'GT': '675'}
{'idx': 297, 'pred_ans': '35', 'GT': '55'}
{'idx': 1296, 'pred_ans': '17', 'GT': '335'}
{'idx': 1103, 'pred_ans': '70', 'GT': '90'}
{'idx': 1237, 'pred_ans': '69', 'GT': '78'}
{'idx': 564, 'pred_ans': '0', 'GT': '240'}
{'idx': 74, 'pred_ans': '98', 'GT': '88'}
{'idx': 1253, 'pred_ans': '5', 'GT': '120'}
{'idx': 20, 'pred_ans': '22', 'GT': '15'}
{'idx': 225, 'pred_ans': '6', 'GT': '9'}
{'idx': 250, 'pred_ans': '18', 'GT': '17'}
{'idx': 94, 'pred_ans': '120', 'GT': '348'}
{'idx': 928, 'pred_ans': '43', 'GT': '60'}
{'idx': 557, 'pred_ans': '28', 'GT': '70'}
{'idx': 103, 'pred_ans': '18', 'GT': '140'}
{'idx': 1261, 'pred_ans': '70', 'GT': '235'}
{'idx': 310, 'pred_ans': '78', 'GT': '2050'}
{'idx': 592, 'pred_ans': '8', 'GT': '1'}
{'idx': 867, 'pred_ans': '12', 'GT': '7'}
{'idx': 811, 'pred_ans': '21', 'GT': '60'}
{'idx': 972, 'pred_ans': '156', 'GT': '120'}
{'idx': 191, 'pred_ans': '0', 'GT': '5'}
{'idx': 952, 'pred_ans': '1560', 'GT': '360'}
{'idx': 658, 'pred_ans': '30', 'GT': '120'}
{'idx': 990, 'pred_ans': '18', 'GT': '14'}
{'idx': 92, 'pred_ans': '2', 'GT': '4'}
{'idx': 1040, 'pred_ans': '527', 'GT': '736'}
{'idx': 839, 'pred_ans': '25', 'GT': '2'}
{'idx': 83, 'pred_ans': '192', 'GT': '600'}
{'idx': 369, 'pred_ans': '61', 'GT': '1198'}
{'idx': 252, 'pred_ans': '82', 'GT': '73'}
{'idx': 203, 'pred_ans': '70', 'GT': '31'}
{'idx': 554, 'pred_ans': '180', 'GT': '54'}
{'idx': 265, 'pred_ans': '29500', 'GT': '9500'}
{'idx': 364, 'pred_ans': '92', 'GT': '49'}
{'idx': 677, 'pred_ans': '5', 'GT': '36'}
{'idx': 1054, 'pred_ans': '12', 'GT': '2400'}
{'idx': 1136, 'pred_ans': '74', 'GT': '26'}
{'idx': 796, 'pred_ans': '800000', 'GT': '2880000'}
{'idx': 632, 'pred_ans': '720', 'GT': '45'}
{'idx': 1045, 'pred_ans': '315', 'GT': '420'}
{'idx': 615, 'pred_ans': '61', 'GT': '33'}
{'idx': 935, 'pred_ans': '0', 'GT': '64800'}
{'idx': 65, 'pred_ans': '70', 'GT': '36'}
{'idx': 64, 'pred_ans': '3', 'GT': '300'}
{'idx': 1226, 'pred_ans': '75', 'GT': '90'}
{'idx': 327, 'pred_ans': '17', 'GT': '31'}
{'idx': 1114, 'pred_ans': '56', 'GT': '8'}
{'idx': 743, 'pred_ans': '3', 'GT': '8'}
{'idx': 1241, 'pred_ans': '60', 'GT': '8'}
{'idx': 10, 'pred_ans': '336', 'GT': '366'}
{'idx': 40, 'pred_ans': '180', 'GT': '8'}
{'idx': 325, 'pred_ans': '120000', 'GT': '224000'}
{'idx': 102, 'pred_ans': '28', 'GT': '26'}
{'idx': 322, 'pred_ans': '2', 'GT': '9'}
{'idx': 728, 'pred_ans': '38', 'GT': '40'}
{'idx': 259, 'pred_ans': '40', 'GT': '168'}
{'idx': 563, 'pred_ans': '11', 'GT': '12'}
{'idx': 1046, 'pred_ans': '12', 'GT': '189'}
{'idx': 837, 'pred_ans': '20', 'GT': '120'}
{'idx': 1160, 'pred_ans': '1025', 'GT': '1125'}
{'idx': 555, 'pred_ans': '80', 'GT': '2'}
{'idx': 1198, 'pred_ans': '100', 'GT': '140'}
{'idx': 825, 'pred_ans': '97', 'GT': '153'}
{'idx': 987, 'pred_ans': '57', 'GT': '3'}
{'idx': 932, 'pred_ans': '12', 'GT': '24'}
{'idx': 865, 'pred_ans': '62', 'GT': '23'}
{'idx': 761, 'pred_ans': '5', 'GT': '27'}
{'idx': 162, 'pred_ans': '8', 'GT': '92'}
{'idx': 1269, 'pred_ans': '234', 'GT': '54'}
{'idx': 697, 'pred_ans': '36', 'GT': '27'}
{'idx': 171, 'pred_ans': '1300', 'GT': '1210'}
{'idx': 118, 'pred_ans': '6', 'GT': '4'}
{'idx': 165, 'pred_ans': '2190', 'GT': '77'}
{'idx': 1011, 'pred_ans': '10500', 'GT': '6000'}
{'idx': 245, 'pred_ans': '31', 'GT': '7'}
{'idx': 384, 'pred_ans': '127', 'GT': '32'}
{'idx': 1233, 'pred_ans': '61', 'GT': '81'}
{'idx': 1176, 'pred_ans': '0', 'GT': '2'}
{'idx': 1298, 'pred_ans': '10', 'GT': '31'}
{'idx': 220, 'pred_ans': '17', 'GT': '70'}
{'idx': 567, 'pred_ans': '8', 'GT': '9'}
{'idx': 937, 'pred_ans': '2529', 'GT': '159'}
{'idx': 1043, 'pred_ans': '1000', 'GT': '130000'}
{'idx': 605, 'pred_ans': '9', 'GT': '42'}
{'idx': 546, 'pred_ans': '180', 'GT': '130'}
{'idx': 167, 'pred_ans': '44', 'GT': '16'}
{'idx': 1116, 'pred_ans': '70', 'GT': '60'}
{'idx': 1193, 'pred_ans': '6', 'GT': '9'}
{'idx': 234, 'pred_ans': '208', 'GT': '21'}
{'idx': 301, 'pred_ans': '32', 'GT': '8'}
{'idx': 80, 'pred_ans': '18', 'GT': '10'}
{'idx': 656, 'pred_ans': '20', 'GT': '10'}
{'idx': 1094, 'pred_ans': '125', 'GT': '25'}
{'idx': 1001, 'pred_ans': '0', 'GT': '2'}
{'idx': 481, 'pred_ans': '16', 'GT': '84'}
{'idx': 596, 'pred_ans': '293', 'GT': '260'}
{'idx': 1156, 'pred_ans': '3', 'GT': '120'}
{'idx': 696, 'pred_ans': '55', 'GT': '145'}
{'idx': 693, 'pred_ans': '61', 'GT': '68'}
{'idx': 1317, 'pred_ans': '15', 'GT': '5'}
{'idx': 1202, 'pred_ans': '17', 'GT': '19'}
{'idx': 341, 'pred_ans': '50', 'GT': '260'}
{'idx': 347, 'pred_ans': '2', 'GT': '36'}
{'idx': 173, 'pred_ans': '12', 'GT': '18000'}
{'idx': 82, 'pred_ans': '998', 'GT': '623'}
{'idx': 480, 'pred_ans': '61', 'GT': '11'}
{'idx': 992, 'pred_ans': '144', 'GT': '52'}
{'idx': 1220, 'pred_ans': '80', 'GT': '32'}
{'idx': 197, 'pred_ans': '4637', 'GT': '6277'}
{'idx': 1300, 'pred_ans': '7280', 'GT': '120'}
{'idx': 436, 'pred_ans': '20', 'GT': '15'}
{'idx': 879, 'pred_ans': '175', 'GT': '575'}
{'idx': 694, 'pred_ans': '14', 'GT': '9'}
{'idx': 411, 'pred_ans': '9', 'GT': '1110'}
{'idx': 576, 'pred_ans': '3598', 'GT': '11232'}
{'idx': 823, 'pred_ans': '40', 'GT': '14'}
{'idx': 666, 'pred_ans': '360', 'GT': '120'}
{'idx': 1032, 'pred_ans': '70', 'GT': '450'}
{'idx': 606, 'pred_ans': '4330', 'GT': '6'}
{'idx': 1305, 'pred_ans': '2315', 'GT': '2325'}
{'idx': 397, 'pred_ans': '30', 'GT': '25'}
{'idx': 1304, 'pred_ans': '2000', 'GT': '1000'}
{'idx': 421, 'pred_ans': '3', 'GT': '12'}
{'idx': 410, 'pred_ans': '2', 'GT': '3'}
{'idx': 774, 'pred_ans': '6', 'GT': '10'}
{'idx': 76, 'pred_ans': '110', 'GT': '5'}
{'idx': 1042, 'pred_ans': '2', 'GT': '3'}
{'idx': 943, 'pred_ans': '110', 'GT': '50'}
{'idx': 445, 'pred_ans': '-18', 'GT': '6'}
{'idx': 17, 'pred_ans': '19', 'GT': '57500'}
{'idx': 267, 'pred_ans': '23', 'GT': '91'}
{'idx': 516, 'pred_ans': '4500', 'GT': '375'}
{'idx': 1274, 'pred_ans': '70', 'GT': '38'}
{'idx': 324, 'pred_ans': '4', 'GT': '14'}
{'idx': 610, 'pred_ans': '66960', 'GT': '65960'}
{'idx': 635, 'pred_ans': '10', 'GT': '4'}
{'idx': 156, 'pred_ans': '2800', 'GT': '1400'}
{'idx': 1180, 'pred_ans': '16477', 'GT': '5600'}
{'idx': 97, 'pred_ans': '112', 'GT': '12'}
{'idx': 434, 'pred_ans': '16', 'GT': '5'}
{'idx': 257, 'pred_ans': '185883', 'GT': '5600'}
{'idx': 611, 'pred_ans': '750000', 'GT': '1450000'}
{'idx': 1134, 'pred_ans': '60', 'GT': '7'}
{'idx': 657, 'pred_ans': '78000', 'GT': '330000'}
{'idx': 808, 'pred_ans': '10', 'GT': '12'}
{'idx': 1295, 'pred_ans': '9', 'GT': '2'}
{'idx': 457, 'pred_ans': '9', 'GT': '45'}
{'idx': 923, 'pred_ans': '70', 'GT': '2'}
{'idx': 451, 'pred_ans': '61', 'GT': '11050'}
{'idx': 1115, 'pred_ans': '4', 'GT': '5'}
{'idx': 1301, 'pred_ans': '61', 'GT': '23'}
{'idx': 328, 'pred_ans': '19', 'GT': '2'}
{'idx': 72, 'pred_ans': '70', 'GT': '221'}
{'idx': 299, 'pred_ans': '16800', 'GT': '31800'}
{'idx': 813, 'pred_ans': '8', 'GT': '7'}
{'idx': 36, 'pred_ans': '30', 'GT': '75'}
{'idx': 428, 'pred_ans': '4', 'GT': '26'}
{'idx': 1044, 'pred_ans': '-4', 'GT': '1'}
{'idx': 385, 'pred_ans': '52', 'GT': '16'}
{'idx': 703, 'pred_ans': '70', 'GT': '50'}
{'idx': 791, 'pred_ans': '74', 'GT': '100'}
{'idx': 638, 'pred_ans': '5', 'GT': '12'}
{'idx': 233, 'pred_ans': '24', 'GT': '12'}
{'idx': 1016, 'pred_ans': '70', 'GT': '138'}
{'idx': 659, 'pred_ans': '70', 'GT': '3'}
{'idx': 931, 'pred_ans': '20', 'GT': '50'}
{'idx': 603, 'pred_ans': '540', 'GT': '1800'}
{'idx': 1286, 'pred_ans': '61', 'GT': '105'}
{'idx': 1182, 'pred_ans': '54', 'GT': '1800'}
{'idx': 326, 'pred_ans': '30', 'GT': '14'}
{'idx': 342, 'pred_ans': '40', 'GT': '87'}
{'idx': 142, 'pred_ans': '0', 'GT': '140'}
{'idx': 705, 'pred_ans': '3000', 'GT': '120'}
{'idx': 224, 'pred_ans': '360', 'GT': '180'}
{'idx': 575, 'pred_ans': '8', 'GT': '36'}
{'idx': 29, 'pred_ans': '61', 'GT': '104'}
{'idx': 144, 'pred_ans': '0', 'GT': '20'}
{'idx': 1315, 'pred_ans': '0', 'GT': '5'}
{'idx': 1128, 'pred_ans': '7', 'GT': '9'}
{'idx': 370, 'pred_ans': '720', 'GT': '320'}
{'idx': 1127, 'pred_ans': '150', 'GT': '750'}
{'idx': 362, 'pred_ans': '16', 'GT': '23'}
{'idx': 470, 'pred_ans': '5', 'GT': '3'}
{'idx': 57, 'pred_ans': '333', 'GT': '83'}
{'idx': 938, 'pred_ans': '6', 'GT': '4'}
{'idx': 678, 'pred_ans': '61', 'GT': '120'}
{'idx': 1102, 'pred_ans': '63', 'GT': '113'}
{'idx': 1252, 'pred_ans': '60', 'GT': '70'}
{'idx': 730, 'pred_ans': '30', 'GT': '8'}
{'idx': 993, 'pred_ans': '44', 'GT': '11'}
{'idx': 846, 'pred_ans': '1', 'GT': '11'}
{'idx': 1033, 'pred_ans': '15', 'GT': '2'}
{'idx': 409, 'pred_ans': '9', 'GT': '168000'}
{'idx': 1135, 'pred_ans': '43', 'GT': '32'}
{'idx': 114, 'pred_ans': '7', 'GT': '6'}
{'idx': 872, 'pred_ans': '179', 'GT': '13'}
{'idx': 420, 'pred_ans': '13000', 'GT': '17000'}
{'idx': 785, 'pred_ans': '6', 'GT': '155'}
{'idx': 11, 'pred_ans': '8818', 'GT': '694'}
{'idx': 1183, 'pred_ans': '13', 'GT': '11'}
{'idx': 1052, 'pred_ans': '70', 'GT': '110'}
{'idx': 475, 'pred_ans': '54', 'GT': '20'}
{'idx': 1122, 'pred_ans': '70', 'GT': '18'}
{'idx': 1105, 'pred_ans': '2040000', 'GT': '40'}
{'idx': 408, 'pred_ans': '10', 'GT': '20'}
{'idx': 464, 'pred_ans': '9', 'GT': '6'}
{'idx': 806, 'pred_ans': '9', 'GT': '70'}
{'idx': 1184, 'pred_ans': '15300', 'GT': '306'}
{'idx': 1214, 'pred_ans': '4372', 'GT': '5'}
{'idx': 631, 'pred_ans': '9', 'GT': '4800'}
{'idx': 961, 'pred_ans': '235', 'GT': '225'}
{'idx': 60, 'pred_ans': '18', 'GT': '17'}
{'idx': 1066, 'pred_ans': '8', 'GT': '14'}
{'idx': 177, 'pred_ans': '4000', 'GT': '350'}
{'idx': 767, 'pred_ans': '4', 'GT': '60'}
{'idx': 1123, 'pred_ans': '61', 'GT': '105'}
{'idx': 751, 'pred_ans': '18', 'GT': '43'}
{'idx': 848, 'pred_ans': '15', 'GT': '10'}
{'idx': 827, 'pred_ans': '25', 'GT': '11'}
{'idx': 497, 'pred_ans': '3136', 'GT': '112'}
{'idx': 70, 'pred_ans': '61', 'GT': '7425'}
{'idx': 1022, 'pred_ans': '30', 'GT': '12'}
{'idx': 1203, 'pred_ans': '61', 'GT': '240'}
{'idx': 581, 'pred_ans': '213', 'GT': '215'}
{'idx': 1039, 'pred_ans': '80', 'GT': '160'}
{'idx': 1288, 'pred_ans': '25', 'GT': '34'}
{'idx': 681, 'pred_ans': '288', 'GT': '298'}
{'idx': 247, 'pred_ans': '31', 'GT': '32'}
{'idx': 607, 'pred_ans': '60', 'GT': '10'}
{'idx': 380, 'pred_ans': '766', 'GT': '803'}
{'idx': 204, 'pred_ans': '30', 'GT': '98'}
{'idx': 1139, 'pred_ans': '4', 'GT': '1'}
{'idx': 852, 'pred_ans': '127', 'GT': '123'}
{'idx': 44, 'pred_ans': '40', 'GT': '20'}
{'idx': 593, 'pred_ans': '5', 'GT': '3'}
{'idx': 941, 'pred_ans': '58', 'GT': '842'}
{'idx': 448, 'pred_ans': '968', 'GT': '539'}
{'idx': 472, 'pred_ans': '1', 'GT': '6'}
{'idx': 707, 'pred_ans': '200', 'GT': '8'}
{'idx': 1132, 'pred_ans': '41000', 'GT': '45000'}
{'idx': 454, 'pred_ans': '240', 'GT': '150'}
{'idx': 1080, 'pred_ans': '1', 'GT': '72000'}
{'idx': 864, 'pred_ans': '100', 'GT': '80'}
{'idx': 443, 'pred_ans': '32', 'GT': '59'}
{'idx': 780, 'pred_ans': '15', 'GT': '25'}
{'idx': 1108, 'pred_ans': '40', 'GT': '38'}
{'idx': 45, 'pred_ans': '44', 'GT': '104'}
{'idx': 62, 'pred_ans': '1102500', 'GT': '25000'}
{'idx': 650, 'pred_ans': '40', 'GT': '142'}
{'idx': 209, 'pred_ans': '2950', 'GT': '145'}
{'idx': 468, 'pred_ans': '490', 'GT': '120'}
{'idx': 545, 'pred_ans': '150', 'GT': '30'}
{'idx': 912, 'pred_ans': '180', 'GT': '6'}
{'idx': 1244, 'pred_ans': '28', 'GT': '35'}
{'idx': 886, 'pred_ans': '12', 'GT': '20'}
{'idx': 798, 'pred_ans': '0', 'GT': '20'}
{'idx': 58, 'pred_ans': '41', 'GT': '57'}
{'idx': 999, 'pred_ans': '3', 'GT': '25'}
{'idx': 192, 'pred_ans': '10', 'GT': '91'}
{'idx': 777, 'pred_ans': '70', 'GT': '4400'}
{'idx': 967, 'pred_ans': '9', 'GT': '30'}
{'idx': 920, 'pred_ans': '40', 'GT': '47'}
{'idx': 1014, 'pred_ans': '9', 'GT': '3'}
{'idx': 241, 'pred_ans': '3', 'GT': '6'}
{'idx': 522, 'pred_ans': '254', 'GT': '29'}
{'idx': 129, 'pred_ans': '30000', 'GT': '10000'}
{'idx': 275, 'pred_ans': '124', 'GT': '138'}
